"ID","X1553102_a_at","X1555136_at","X1555137_a_at","X201417_at","X202267_at","X202286_s_at","X202504_at","X202935_s_at","X203476_at","X203510_at","X203757_s_at","X204320_at","X204351_at","X204602_at","X204713_s_at","X205941_s_at","X209016_s_at","X211719_x_at","X212354_at","X212444_at","X212464_s_at","X216442_x_at","X218856_at","X219901_at","X226237_at","X227051_at","X228923_at","X229479_at","X230831_at","X241137_at","X242397_at"
"GSM388090.CEL.gz",0.994478212563898,-1.05446209504217,-0.692590030450034,-0.711211204525353,-0.915148284865489,-0.0472203137619297,-1.07190234994349,-0.470837647818101,-1.25430027539975,-0.955796769774091,-1.62617155685065,-1.47825242459468,-0.797803796508539,-1.16516805982138,-0.941113709612003,-1.41013495940049,-0.708873077464479,-0.860573893017496,-0.995929859793753,-1.00132336202335,-0.975086911796149,-0.986986484838538,-0.854946922185975,-0.646500629104742,-0.717001553104473,-1.08173386128551,-1.12256799087951,-1.11916187504155,-1.12893847058792,-1.21600217429433,-1.23732957338505
"GSM388091.CEL.gz",0.58189759974231,-1.30598779390089,-0.422471493428002,-0.0126630534788323,-0.976564672696566,-1.35639474258407,-0.769645254048732,-1.00099637523129,0.781426040903215,-0.65123280330444,-0.364918371964623,-0.599186769603399,-0.339604173513696,-1.22577659616736,-1.52535177836962,-0.418418154174903,-1.8352288701681,-0.0879150590099959,0.0738667038498583,-0.215742975735415,-0.12382968840525,-0.0974883363455784,-0.672718532747146,-0.785731109202537,0.437463327814665,0.066402265658976,-0.658998407942926,-1.37730514529239,-0.732997620942296,-1.16499753968958,-0.250122637782568
"GSM388092.CEL.gz",0.635561558802584,-1.27982394092838,-1.59121586470964,-1.06492561002877,-1.14053411605088,-0.339953801595833,-0.844875521880315,0.157673647716914,-1.53566749391504,-1.22605648242795,-0.573544014660434,-1.4619328370572,-1.40458187100053,-0.946245268501138,-0.618423011935254,-1.26535405558068,-1.31063124639994,-1.35436396023664,-1.7627062884814,-1.57452471099857,-1.35683896769549,-1.34160149853377,-0.82176912605782,-0.698810463674572,-1.21504503267708,-0.692459645776101,-0.901912076826415,-1.2008733334274,-0.790464436742614,-1.07832154215805,-1.09821579595695
"GSM388093.CEL.gz",0.456816850544759,-1.31611766934022,-0.658276441947412,-0.836895684518144,-0.781395037378975,-0.595707896375086,-1.04239503731917,0.0385728443603631,-1.0930200674285,-1.13398906210801,-1.10363784660528,-1.2604387558217,-1.36111402079016,-0.994799277765422,-1.023729048673,-0.796211049993043,-0.797231503896099,-1.06802144742824,-1.36332428023934,-1.23622635392144,-1.04177093512282,-1.13808744808718,-1.22006483213546,-0.659681429146057,-0.667225786098611,-0.959198859304276,-0.952062931442626,-1.10081357517745,-1.01906439039263,-0.819755684073576,-0.124497939093767
"GSM388095.CEL.gz",0.953659112995749,-0.887630366419018,-0.411773473221353,-1.90916944817421,-0.81319622708992,-0.501813571716983,-0.938203410037926,0.18088671902326,-1.47528151122624,-1.11637791008293,-1.49667418584322,-1.17744050942082,-0.334581299197551,-0.959029050213685,-0.454967969852189,-1.04050501968786,-0.825900984388767,-1.60618943081021,-1.66160453959001,-0.994676623721021,-1.56841084758563,-1.50690719611087,-1.16555208270479,-0.860464237017019,-1.68022600377132,-1.1413181149179,-0.39319359889032,-1.05174329263508,-0.956263912879645,-0.221449261811934,-0.778794433502752
"GSM388097.CEL.gz",0.543418359657352,-1.26960618909088,-0.691057598140223,-0.60889365906196,-1.14153016234029,-1.43615589002587,-1.2527785909759,-1.85148702733092,1.30827953320552,-0.802035633081098,-1.32050431729244,-0.36231477803657,-0.627595897152632,-0.349777573400228,-1.08121130902026,-1.38396376600512,-1.84615607880136,0.219595578429804,0.025574412905907,0.759943014079453,0.148521003217924,0.248424727082117,-0.933771217651449,-1.07573129584156,0.21643764306931,0.123740300552372,0.144798977678892,-0.973791827188571,-0.960458614869928,-1.0534287135914,-0.354560052515757
"GSM388098.CEL.gz",0.90068745756663,-0.956195420820453,-1.26932232362205,-0.951989598189839,-0.924541686344588,-0.628475512383301,-0.874466959020897,0.179643795357998,-1.80801681287047,-1.34946885736451,-1.30981659419705,-1.54422611388309,-1.64407550282427,-1.04889206451169,-1.03348241454186,-1.39697516131364,-1.17249825897069,-2.29459292390969,-1.84973640912768,-1.66986226589103,-2.20837575478632,-2.22782057948753,-1.59008138391488,-0.840703940534107,-1.54505722738027,-0.992980112914263,-1.36557843186523,-0.872416322320152,-0.605715651651103,-0.920553410689139,-0.92072393119167
"GSM388099.CEL.gz",0.00231988769475125,-0.83477048894056,-0.342684712604366,-0.152364591270701,-0.681711990584171,-0.339847987634108,-1.06549488889028,0.813018355026365,-0.388820687075024,-0.859588660117618,-0.879168776129019,-0.485070486303465,-1.75348072851485,-0.924242051026174,-1.11541910065859,0.0771358646528236,-0.655488633977199,-0.241914215333607,-0.43912305665518,-1.25679428644913,-0.404551249909686,-0.297561746823416,-0.593733483219239,-0.446554293247782,0.256575082830716,-0.100695690136214,-0.763459520007396,-0.382133856377665,-0.774407302286319,-0.880263973005808,0.0197222246017832
"GSM388100.CEL.gz",0.386488234447091,-1.07340805685034,-0.873095372729244,-0.894861531719268,-0.628361127122748,-0.240768647048654,-0.809210439538165,-0.350114564680907,-1.58628311051749,-1.24188096092984,-0.89416833825051,-1.28380174616422,-1.33508105231906,-1.1268141728182,-1.22456144411251,-1.16135087439251,-0.887127299867509,-1.78786349641173,-1.79622849148577,-1.75556052317771,-1.82316591703919,-1.83865680437604,-1.3797899984618,-0.738749566116977,-1.65283262913826,-1.22369298359422,-1.24055537389024,-1.30189206064206,-0.753121675866473,-0.885127969028511,-0.970516475427524
"GSM388101.CEL.gz",0.683996395672946,-1.21913957908509,-0.680376192444069,-1.50916283345799,-0.933447632030932,0.0872071751673824,-0.759382325186319,-0.261336786255586,-1.57359374315266,-1.01420050411601,-0.96501313971468,-1.23515042894365,-1.16072530542104,-0.860618612351688,-0.488995389344749,-1.21848545382719,-0.911776522481045,-1.95547512203569,-1.76540013811314,-1.26784249312757,-1.9513805849673,-1.89476484171699,-1.78998584316343,-0.851834891181588,-1.64945036246593,-1.05977540151496,-0.990552500144245,-1.16043610686438,-1.18755467608027,-0.920826194368777,-0.876027636696442
"GSM388102.CEL.gz",0.803150066813375,-0.290284230278252,-0.458087745525734,-0.343346158813035,-0.922680789364256,-0.0149986655979357,-1.0596785703345,0.711201681113153,-1.03853345109198,-0.795403238482366,-0.966331107183876,-1.27500075924856,-1.57289301291058,-0.942625926732054,-1.09941990961956,-1.49901102599289,-0.838839843157333,-1.55343813446427,-1.56068224872423,-1.52829361585158,-1.54526711455035,-1.52403598481281,-0.710967244951811,-0.448077235129986,-1.28521534930351,-0.984394094724966,-1.17470831700527,-1.18468565789963,-0.719703255576715,-0.982397560045743,-1.04964098925186
"GSM388103.CEL.gz",0.907286777668879,-0.830378277384177,-0.439963408747757,-0.900102460560597,-0.807722151853392,-0.115205269078164,-0.967119926972341,0.134862520006096,-1.26316256700083,-1.01642646336527,-1.35643529635449,-1.07845299195076,-1.67574534197553,-1.15138693959318,-1.09855174937508,-1.15467498891617,-0.999295624888594,-1.75108872664123,-1.55398378503075,-1.48036377707853,-1.70505892880557,-1.78393243627017,-0.595421771380455,-0.47922729978846,-1.53082937070607,-1.09075941594273,-1.02658382198374,-1.15588190766315,-1.10674458381617,-0.822698915949919,-0.511786819459751
"GSM388105.CEL.gz",-0.415385614447939,0.331296374741218,1.47670490896252,1.03680745613711,0.421286659426221,0.689269841783603,-1.27151505848483,0.922991558301389,0.384041843686568,-0.324016523423809,-0.690226560105327,0.581053347041453,-1.25300355530096,-1.2570105853857,-1.01390226857674,0.755800012557431,0.544854948485218,0.92410342559588,0.967746706802788,-0.843834264358745,0.925386311627466,0.946327775181049,0.138267506586901,1.13419306512769,0.737275442246738,1.10252872949868,-1.05650096841015,1.1722369352075,0.677807507057981,-0.935532599732969,1.60373152889504
"GSM388106.CEL.gz",0.236255915700325,-1.35313829271824,-1.5277876081889,-1.05880016281431,-1.26877846060745,-1.73541256751699,-1.17583282863907,-0.19417613072046,-1.59801904759426,-0.849668763491112,-0.254858267600285,-1.31442112316013,-0.817647787152751,-0.772829165838916,-1.04762128249208,-1.52781237972065,-1.50749410343153,-1.40374277069458,-1.17919613392726,-0.395525166018324,-1.36667976716077,-1.35707077002917,-1.50697026683533,-1.82170181589115,-1.90101953918156,-2.01902570446367,-0.75090083190553,-1.35012351829799,-0.877038211053415,-0.89076225729063,-0.957225781894914
"GSM388108.CEL.gz",0.768081836640699,-1.17958686122211,-0.752880843119986,-1.39185707730218,-0.76948010598355,-0.240960049040545,-0.864022714345973,-0.542059796997004,-1.23383313283268,-0.811824887578167,-1.18860694792724,-1.34081987502876,-1.14462881973582,-1.08307316098737,-0.837474450257407,-1.16400417530704,-1.2232305659318,-1.73691861943679,-1.59231294823634,-1.6091381993013,-1.57825429506753,-1.65565159078241,-1.35865846821841,-0.845649185831924,-1.67239346663064,-1.16412568452352,-0.997418721390266,-1.05670091904567,-0.891375265239807,-0.576456541117205,-0.881325363730324
"GSM388109.CEL.gz",0.853178811949544,-0.963450073469495,-0.56160146353074,-1.21476255934868,-0.646842507359976,-0.156060504494373,-0.80573114699431,-0.488002228488253,-1.14281189217068,-0.640075012014489,-0.955288304288864,-1.1186976186773,-0.434124516215238,-0.799503987477986,-0.676326681637395,-1.21732075579722,-0.618066113105618,-1.96987372676539,-1.71168003405193,-1.18514392923248,-1.77209546748337,-1.70735564763153,-1.03261160965893,-0.512366443390072,-1.80729261101266,-1.07472519493725,-0.850794429668802,-0.904758969911575,-0.65015186025911,-0.743973730685703,-0.788776908904259
"GSM388111.CEL.gz",-0.258037991119684,-1.33238146603298,-1.53748708835064,-4.21883391014319,-0.812970290359843,-2.37660252395892,-1.03111085657918,-1.92464039350145,-1.94231195713027,-1.86998081191607,-1.60588834551104,-1.06348641215995,-0.861872994708222,-0.595036200012901,-0.672635698126687,-0.509296493684115,-0.476365464856087,-1.57133462632575,-1.39525090039826,-1.68922223185096,-1.62767633399514,-1.54098241040566,-1.73299944339849,-2.64510865034101,-1.26529976628361,-2.79309616139841,-0.582515120647666,-0.621789635727926,-0.693357716295815,-0.589622695072813,-0.469746378820611
